,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,IMP_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,Total_Pop,Total_Housing_Units,VAC_RATE,OCC_RATE,AVG_HH_SIZE,POP_DEN_ACS,HH_DEN_ACS,HU_DEN_ACS,BART_TOS,BART_FROMS,CALTRAIN_ON,CALTRAIN_OFF,MUNI_RAIL_BOARDINGS,MUNI_RAIL_ALIGHTINGS,BIKE_ALIGHTINGS,BIKE_DOCKCOUNT,BIKE_BOARDINGS,NUM_BUS_STOPS,EDD_EMP,FREQ_S,PARK_HOURLY_AVG_ON,TRANSBAY,EDHLTH_RAC_DEN,EDHLTH_WAC_DEN,EMP_RAC_DEN,EMP_WAC_DEN,HOUSING_09_DEN,LEISER_RAC_DEN,LEISER_WAC_DEN,OTHER_RAC_DEN,OTHER_WAC_DEN,SHR_HH_0VEH,SHR_INCOME_0_15,SHR_INCOME_100P,SHR_INCOME_15_50,SHR_INCOME_50_100,PARK_12_HR_OFF_PUB,PARK_1_HR_OFF_PUB,PARK_2_HR_OFF_PUB,PARK_3_HR_OFF_PUB,PARK_4_HR_OFF_PUB,PARK_DAY_OFF_PUB,PARK_DAY_DISCOUNT_OFF_PUB,RETAIL_RAC_DEN,RETAIL_WAC_DEN,AVG_TT_TO_WORK_MINUTES,PARKING_RATE_OFF_RESIDENTIAL,EXCLUDE,AVG_RIDE,LOG_RIDERS,AVG_BART,CALTRAIN_AVG,MUNI_RAIL_AVG,BIKE_AVG,PARK_12_HR_OFF_PUB_LOG,BIKE_BOARDINGS_LOG,BIKE_ALIGHTINGS_LOG,BIKE_AVG_LOG,PARK_1_HR_OFF_PUB_LOG,PARK_2_HR_OFF_PUB_LOG,PARK_3_HR_OFF_PUB_LOG,PARK_4_HR_OFF_PUB_LOG,AVG_BART_LOG,AVG_HH_SIZE_LOG,PARK_HOURLY_AVG_ON_LOG,EDD_EMP_LOG,AVG_TT_TO_WORK_MINUTES_LOG,BART_FROMS_LOG,BART_TOS_LOG,CALTRAIN_AVG_LOG,CALTRAIN_OFF_LOG,CALTRAIN_ON_LOG,CAPACITY_LOG,CROWDED_LOG,CROWDHOURS_LOG,PARK_DAY_DISCOUNT_OFF_PUB_LOG,PARK_DAY_OFF_PUB_LOG,DWELL_LOG,DWELL_S_LOG,EDHLTH_RAC_DEN_LOG,EDHLTH_WAC_DEN_LOG,EMP_RAC_DEN_LOG,EMP_WAC_DEN_LOG,FARE_LOG,FREQ_S_LOG,FULLFARE_REV_LOG,HEADWAY_S_LOG,HH_DEN_ACS_LOG,HOUSING_09_DEN_LOG,HU_DEN_ACS_LOG,LEISER_RAC_DEN_LOG,LEISER_WAC_DEN_LOG,MUNI_RAIL_ALIGHTINGS_LOG,MUNI_RAIL_AVG_LOG,MUNI_RAIL_BOARDINGS_LOG,NUM_BUS_STOPS_LOG,OCC_RATE_LOG,OFF_LOG,ON_LOG,ONTIME5_LOG,OTHER_RAC_DEN_LOG,OTHER_WAC_DEN_LOG,PARKING_RATE_OFF_RESIDENTIAL_LOG,PASSDELAY_ARR_LOG,PASSDELAY_DEP_LOG,PASSHOURS_LOG,PASSMILES_LOG,POP_DEN_ACS_LOG,RDBRDNGS_LOG,RETAIL_RAC_DEN_LOG,RETAIL_WAC_DEN_LOG,RUNSPEED_LOG,RUNSPEED_S_LOG,RUNTIME_LOG,RUNTIME_S_LOG,SHR_HH_0VEH_LOG,SHR_INCOME_0_15_LOG,SHR_INCOME_100P_LOG,SHR_INCOME_15_50_LOG,SHR_INCOME_50_100_LOG,TOTSPEED_LOG,TOTSPEED_S_LOG,TOTTIME_LOG,TOTTIME_S_LOG,Total_Housing_Units_LOG,Total_Pop_LOG,VAC_RATE_LOG,VC_LOG,WAITHOURS_LOG,DIST_FROM_LAST_STOP,DIST_FROM_LAST_STOP_LOG,SERVMILES_S_LOG,EOL_SOL,LIMITED,EXPRESS,CAL_STATION,CLOSE_STOP
4659,2009-10-01,1,SFMTA,66,1,30,22,5.0,1,0,0.0,1.6310679611650487,5192,QUINTARA,3,MASONIC & HAIGHT,,2.0,JUDAH ST & 7TH AVE,JUDAH ST&7TH AVE SW-NS/BZ,0,0,,,,0.0,,0.6199999999999997,,0.6199999999999997,,0.106,,10.26,,10.26,,,,,,,,,,,,,,,,,,,,,4770.0,2112.0,0.07386363636363638,0.9261363636363636,2.4386503067484657,54.3299360390372,22.278690753114624,24.0555188499888,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,21444.0,,0.0,0.0,140.31311403099306,13374.497808985503,518.0849349906348,13768.777914975342,478.9214440497661,60.481145623724956,58.705379753954325,269.3948410018147,319.20474663685746,0.18302658486707565,0.11298568507157465,0.34764826175869123,0.20961145194274028,0.32975460122699385,,,,,,,,47.89583433410212,16.369979599026102,32.4,0.791412262,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.235079041705452,0.0,9.973246796950981,3.5085558999826545,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.950978095228169,9.501179790434986,6.25206752101085,9.530231463413653,1.0986122886681098,,,,3.147538382154379,6.173622432278814,3.221094116638253,4.1187305525846964,4.089422129470175,0.0,0.0,0.0,0.6931471805599453,0.6555161123422986,,,,5.599883264851499,5.768960624427935,0.583004281961288,,,,,4.013314100918698,,3.889692205410496,2.8547434057575685,,2.421256622711544,,0.4824261492442925,0.16807605715885915,0.10704621063978484,0.2983610450276351,0.19029919394356948,0.2849944148538889,,2.421256622711544,,0.4824261492442925,7.655864017616056,8.470311205516108,0.0712630200214907,,,,,0.10074990310014315,0,0,0,0,0
4660,2009-10-01,1,SFMTA,66,1,31,22,5.0,1,0,0.0,1.6310679611650487,5189,QUINTARA,3,MASONIC & HAIGHT,,2.0,JUDAH ST & 5TH AVE,JUDAH ST&5TH AVE SW-NS/PS,0,0,,,,0.0,,0.6199999999999997,,0.6199999999999997,,0.11799999999999992,,11.42,,11.42,,,,,,,,,,,,,,,,,,,,,4720.0,2523.0,0.10067380103051922,0.8993261989694807,2.080211546936977,15.147521949496262,7.2817218863150455,8.096863957326075,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,77.0,,0.0,0.0,105.03121012665031,6805.012261723766,357.1482169640876,6984.874223109505,310.38576139416983,43.92405386364304,22.869343485589084,180.84930481801564,154.91592826274245,0.11502864698104892,0.07888937858087264,0.4116350815337153,0.14411635081533716,0.3653591890700749,,,,,,,,27.343648155778602,2.076689637406359,30.1,1.10975513,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.1249982786972874,0.0,4.356708826689592,3.4372078191851885,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.663733485931621,8.825561656664249,5.880946914586774,8.851645421069216,1.0986122886681098,,,,2.1140509040614752,5.741032533865645,2.207929734053603,3.804973372094885,3.1725949362267594,0.0,0.0,0.0,1.0986122886681098,0.6414991911542275,,,,5.203178348593773,5.0493169405865315,0.7465718886207039,,,,,2.7817665982359223,,3.344402954128045,1.1238542259313558,,2.519308076505333,,0.4824261492442925,0.10888009694172414,0.07593215885237498,0.34474866482931643,0.13463259304413888,0.3114175361969722,,2.519308076505333,,0.4824261492442925,7.8336002236611035,8.459775920546287,0.09592253866574184,,,,,0.11154137473290732,0,0,0,0,0
4661,2009-10-01,1,SFMTA,66,1,32,22,5.0,1,0,0.0,1.6310679611650487,5886,QUINTARA,3,MASONIC & HAIGHT,,2.0,PARNASSUS AVE & 4TH AVE,PARNASSUS AVE&4TH AVE SE-,0,0,,,,0.0,,0.4299999999999999,,0.4299999999999999,,0.08499999999999998,,11.86,,11.86,,,,,,,,,,,,,,,,,,,,,4720.0,2523.0,0.10067380103051922,0.8993261989694807,2.080211546936977,15.147521949496262,7.2817218863150455,8.096863957326075,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,212.0,,160.0,0.0,89.34434706858826,12.256273799688769,296.38407900479814,67.54655825350211,218.5498678841376,33.99320429673564,11.633030141490787,151.16326797442957,43.65725431232256,0.11502864698104892,0.07888937858087264,0.4116350815337153,0.14411635081533716,0.3653591890700749,,,,,,,,21.883259665044665,0.0,30.1,1.275,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.1249982786972874,5.081404364984463,5.3612921657094255,3.4372078191851885,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.503628448048058,2.584470934685304,5.6950244986482,4.227513196921495,1.0986122886681098,,,,2.1140509040614752,5.39157939525003,2.207929734053603,3.5551538796869373,2.5363148237779907,0.0,0.0,0.0,0.6931471805599453,0.6414991911542275,,,,5.024954075790617,3.7990167647263187,0.8219800524029137,,,,,2.7817665982359223,,3.130405624241839,0.0,,2.554121718809473,,0.3576744442718159,0.10888009694172414,0.07593215885237498,0.34474866482931643,0.13463259304413888,0.3114175361969722,,2.554121718809473,,0.3576744442718159,7.8336002236611035,8.459775920546287,0.09592253866574184,,,,,0.08157998699242285,0,0,0,0,0
4662,2009-10-01,1,SFMTA,66,1,33,22,5.0,1,0,0.0,1.6310679611650487,5888,QUINTARA,3,MASONIC & HAIGHT,,2.0,513 PARNASSUS AVE,513 PARNASSUS AVE SE-FS/B,0,0,,,,0.0,,0.7200000000000002,,0.7200000000000002,,0.1360000000000001,,11.33,,11.33,,,,,,,,,,,,,,,,,,,,,4720.0,2523.0,0.10067380103051922,0.8993261989694807,2.080211546936977,15.147521949496262,7.2817218863150455,8.096863957326075,0.0,0.0,0.0,0.0,475.0,653.0,,,,4.0,279.0,,160.0,0.0,51.97419081648811,13.50774205945055,161.0881492303034,48.41919204939822,66.3744834153761,20.384503426430626,26.29628340661727,79.59874041565415,8.568705488827753,0.11502864698104892,0.07888937858087264,0.4116350815337153,0.14411635081533716,0.3653591890700749,,,,,,,,9.130714571730474,0.04646109450264385,30.1,1.275,0,,,0.0,0.0,564.0,,,,,,,,,,0.0,1.1249982786972874,5.081404364984463,5.634789603169249,3.4372078191851885,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,3.9698048292191666,2.6746824420684043,5.088140318298019,3.900338851770373,1.0986122886681098,,,,2.1140509040614752,4.210266361895517,2.207929734053603,3.0626665207607124,3.3067505539714173,6.483107351457199,6.336825731146441,6.16541785423142,1.6094379124341003,0.6414991911542275,,,,4.3894830217931275,2.2584979286902684,0.8219800524029137,,,,,2.7817665982359223,,2.3155718559238356,0.045414085435628186,,2.512035317176253,,0.5423242908253618,0.10888009694172414,0.07593215885237498,0.34474866482931643,0.13463259304413888,0.3114175361969722,,2.512035317176253,,0.5423242908253618,7.8336002236611035,8.459775920546287,0.09592253866574184,,,,,0.1275133202989597,0,0,0,0,0
4663,2009-10-01,1,SFMTA,66,1,34,22,5.0,1,0,0.0,1.6310679611650487,5892,QUINTARA,3,MASONIC & HAIGHT,,2.0,PARNASSUS AVE & HILLWAY AVE,PARNASSUS AVE&HILLWAY AVE,0,0,,,,0.0,,0.4299999999999999,,0.4299999999999999,,0.08299999999999998,,11.58,,11.58,,,,,,,,,,,,,,,,,,,,,4720.0,2523.0,0.10067380103051922,0.8993261989694807,2.080211546936977,15.147521949496262,7.2817218863150455,8.096863957326075,0.0,0.0,0.0,0.0,314.0,1062.0,,,,4.0,230.0,,160.0,0.0,55.79176934898218,54.481355075375326,193.5281610181358,84.81906761094112,145.38433127290978,25.377876526560517,18.06417966779664,101.6151009254162,10.866557535685313,0.11502864698104892,0.07888937858087264,0.4116350815337153,0.14411635081533716,0.3653591890700749,,,,,,,,10.743414217176928,1.4069753320838558,30.1,1.275,0,,,0.0,0.0,688.0,,,,,,,,,,0.0,1.1249982786972874,5.081404364984463,5.442417710521793,3.4372078191851885,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.039391409399463,4.016047019722532,5.270576939303549,4.452241215031523,1.0986122886681098,,,,2.1140509040614752,4.9862355689750455,2.207929734053603,3.272525648467744,2.947811164206324,6.968850378341948,6.535241271013659,5.752572638825633,1.6094379124341003,0.6414991911542275,,,,4.630985104415316,2.4737241527165748,0.8219800524029137,,,,,2.7817665982359223,,2.463292591300567,0.8783709103412138,,2.5321082512722946,,0.3576744442718159,0.10888009694172414,0.07593215885237498,0.34474866482931643,0.13463259304413888,0.3114175361969722,,2.5321082512722946,,0.3576744442718159,7.8336002236611035,8.459775920546287,0.09592253866574184,,,,,0.07973496801885352,0,0,0,0,0
4664,2009-10-01,1,SFMTA,66,1,35,22,5.0,1,0,0.0,1.6310679611650487,5898,QUINTARA,3,MASONIC & HAIGHT,,2.0,PARNASSUS AVE & WILLARD ST,PARNASSUS AVE&WILLARD ST,0,0,,,,0.0,,0.7300000000000003,,0.7300000000000003,,0.13799999999999993,,11.34,,11.34,,,,,,,,,,,,,,,,,,,,,4720.0,2523.0,0.10067380103051922,0.8993261989694807,2.080211546936977,15.147521949496262,7.2817218863150455,8.096863957326075,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,29.0,,200.0,0.0,118.31235343590107,57.949657724217346,397.05803749513404,94.3079347323772,492.0307521570874,41.902868640006815,13.16309847900507,214.7676339632037,19.6207384481518,0.11502864698104892,0.07888937858087264,0.4116350815337153,0.14411635081533716,0.3653591890700749,,,,,,,,22.075181456022378,3.5744400810029937,30.1,1.1348009479999999,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.1249982786972874,5.303304908059076,3.4011973816621555,3.4372078191851885,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.781744873079982,4.076683820761559,5.986597817505415,4.557113067764777,1.0986122886681098,,,,2.1140509040614752,6.200571549697871,2.207929734053603,3.758938691763829,2.650639883466934,0.0,0.0,0.0,1.0986122886681098,0.6414991911542275,,,,5.374202059940834,3.026297290176078,0.7583734095472561,,,,,2.7817665982359223,,3.138757644107612,1.5204843045716132,,2.5128460184772416,,0.5481214085096878,0.10888009694172414,0.07593215885237498,0.34474866482931643,0.13463259304413888,0.3114175361969722,,2.5128460184772416,,0.5481214085096878,7.8336002236611035,8.459775920546287,0.09592253866574184,,,,,0.1292723357041391,0,0,0,0,0
4665,2009-10-01,1,SFMTA,66,1,36,22,5.0,1,0,0.0,1.6310679611650487,5896,QUINTARA,3,MASONIC & HAIGHT,,2.0,PARNASSUS AVE & STANYAN ST,PARNASSUS AVE&STANYAN ST,0,0,,,,0.0,,0.4800000000000002,,0.4800000000000002,,0.09099999999999996,,11.37,,11.37,,,,,,,,,,,,,,,,,,,,,4720.0,2523.0,0.10067380103051922,0.8993261989694807,2.080211546936977,15.147521949496262,7.2817218863150455,8.096863957326075,0.0,0.0,0.0,0.0,782.0,761.0,,,,5.0,59.0,,200.0,0.0,138.02942882056877,7.005460857301344,465.85627462155156,72.14233122145635,521.5237232544788,48.28825123713408,14.916752847919991,253.5284351910024,25.07860507337035,0.11502864698104892,0.07888937858087264,0.4116350815337153,0.14411635081533716,0.3653591890700749,,,,,,,,26.01015937284629,25.141512442864666,30.1,1.1348009479999999,0,,,0.0,0.0,771.5,,,,,,,,,,0.0,1.1249982786972874,5.303304908059076,4.0943445622221,3.4372078191851885,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.934685628855159,2.080123915972201,6.146021447177092,4.292407285626693,1.0986122886681098,,,,2.1140509040614752,6.258670386166119,2.207929734053603,3.8976857410279195,2.7673721927729757,6.635946555686647,6.649632008771901,6.663132695990803,1.791759469228055,0.6414991911542275,,,,5.539412559379945,3.2611152491774775,0.7583734095472561,,,,,2.7817665982359223,,3.296213068299752,3.2635245658514656,,2.5152741864043966,,0.39204208777602384,0.10888009694172414,0.07593215885237498,0.34474866482931643,0.13463259304413888,0.3114175361969722,,2.5152741864043966,,0.39204208777602384,7.8336002236611035,8.459775920546287,0.09592253866574184,,,,,0.08709470685093373,0,0,0,0,0
4666,2009-10-01,1,SFMTA,66,1,37,22,4.0,1,0,0.0,1.6310679611650487,6478,QUINTARA,3,MASONIC & HAIGHT,,2.0,STANYAN ST & FREDERICK ST,STANYAN ST&FREDERICK ST N,0,0,,,,0.0,,0.75,,0.75,,0.1400000000000001,,11.2,,11.2,,,,,,,,,,,,,,,,,,,,,7650.0,3701.0,0.07376384760875439,0.9262361523912456,2.231621936989498,50.89548070830028,22.806497760529858,24.62276785639469,0.0,0.0,0.0,0.0,782.0,761.0,,,,2.0,131.0,,0.0,0.0,128.23375088215028,21.78373202303178,461.3398042640699,132.10313447110963,508.0475744604237,46.40340595893319,61.67206149114927,262.08256948091963,34.288695326888444,0.21149358226371065,0.056009334889148193,0.54463243873979,0.1368144690781797,0.2625437572928821,,,,,,,,24.62007794206679,14.35864563004016,31.0,0.729871928,0,,,0.0,0.0,771.5,,,,,,,,,,0.0,1.1729841588753787,0.0,4.882801922586371,3.4657359027997265,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.86162278697196,3.1260467735308226,6.13630012779406,4.891124274869152,1.0986122886681098,,,,3.1699585585638888,6.232541478706225,3.243481325621312,3.8586940817932316,4.137915758081235,6.635946555686647,6.649632008771901,6.663132695990803,1.0986122886681098,0.6555679187314726,,,,5.572467935303957,3.563562666952436,0.5480473757115242,,,,,3.949231709469066,,3.243376338699198,2.731678548704277,,2.501435951739211,,0.5596157879354227,0.19185396391308324,0.05449702510214631,0.43478597831783633,0.12823002562103875,0.23312854080864703,,2.501435951739211,,0.5596157879354227,8.216628493133443,8.942591637231851,0.07117009072560611,,,,,0.1310282624064042,0,0,0,0,0
4667,2009-10-01,1,SFMTA,66,1,38,22,4.0,1,0,0.0,1.6310679611650487,4963,QUINTARA,3,MASONIC & HAIGHT,,2.0,HAIGHT ST & STANYAN ST,HAIGHT ST&STANYAN ST SE-F,0,0,,,,0.0,,1.2199999999999998,,1.2199999999999998,,0.18800000000000008,,9.25,,9.25,,,,,,,,,,,,,,,,,,,,,5021.0,2670.0,0.08689138576779026,0.9131086142322098,2.0594749794913865,59.21093302592472,28.750498848278127,31.486395375267676,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,447.0,,174.0,0.0,79.82722059484105,28.871634336170697,299.09370647875437,422.2764178292037,307.21793797542637,31.912211100015288,151.0851408179653,172.09970115612583,39.239933618435614,0.4048400328137818,0.08736669401148482,0.3552091878589008,0.2358490566037736,0.3215750615258409,,,,,,,,15.254573627772276,203.07970905663208,29.1,0.654216189,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.1182433259139464,5.1647859739235145,6.104793232414985,3.40452517175483,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.392313797342857,3.396909345701771,5.704094780812738,6.048025435673097,1.0986122886681098,,,,3.392845899860406,5.73080712357852,3.4808213978587292,3.4938437469643895,5.024440500988424,0.0,0.0,0.0,1.0986122886681098,0.6487294657581347,,,,5.153867735757368,3.694859876148861,0.5033272948315769,,,,,4.097853947551687,,2.7883743231917504,5.3185106481986315,,2.327277705584417,,0.797507195884188,0.3399234406551088,0.08375889624780866,0.30395582459965187,0.21175822908908445,0.278824253695703,,2.327277705584417,,0.797507195884188,7.890208213109961,8.52158353971753,0.08332168204983789,,,,,0.17227122094045333,0,0,0,0,0
4668,2009-10-01,1,SFMTA,66,1,39,22,4.0,1,0,0.0,1.6310679611650487,4949,QUINTARA,3,MASONIC & HAIGHT,,2.0,HAIGHT ST & COLE ST,HAIGHT ST&COLE ST SW-NS/B,0,0,,,,0.0,,1.18,,1.18,,0.12599999999999992,,6.41,,6.41,,,,,,,,,,,,,,,,,,,,,5021.0,2670.0,0.08689138576779026,0.9131086142322098,2.0594749794913865,59.21093302592472,28.750498848278127,31.486395375267676,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,542.0,,200.0,0.0,165.03473993251444,18.579862892544703,686.1803803564749,532.0218459548483,660.0986977840174,100.09725220006678,237.0764428231121,381.76176154900116,88.0672515366271,0.4048400328137818,0.08736669401148482,0.3552091878589008,0.2358490566037736,0.3215750615258409,,,,,,,,39.28662667489274,188.29828870256446,29.1,0.536764984,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.1182433259139464,5.303304908059076,6.297109319933935,3.40452517175483,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5.112197043163123,2.9745016346541857,6.532596820140939,6.278562410107988,1.0986122886681098,,,,3.392845899860406,6.493903144566026,3.4808213978587292,4.616082946627067,5.472591810433948,0.0,0.0,0.0,1.6094379124341003,0.6487294657581347,,,,5.947412763129026,4.489391719626568,0.42967954720481916,,,,,4.097853947551687,,3.6960195695846694,5.243324018040049,,2.0028304393079956,,0.7793248768009975,0.3399234406551088,0.08375889624780866,0.30395582459965187,0.21175822908908445,0.278824253695703,,2.0028304393079956,,0.7793248768009975,7.890208213109961,8.52158353971753,0.08332168204983789,,,,,0.11867152971749854,0,0,0,0,0
4669,2009-10-01,1,SFMTA,66,1,40,22,4.0,1,0,0.0,1.6310679611650487,4947,QUINTARA,3,MASONIC & HAIGHT,,2.0,HAIGHT ST & CLAYTON ST,HAIGHT ST&CLAYTON ST SW-N,0,0,,,,0.0,,1.1000000000000003,,1.1000000000000003,,0.11799999999999992,,6.44,,6.44,,,,,,,,,,,,,,,,,,,,,5021.0,2670.0,0.08689138576779026,0.9131086142322098,2.0594749794913865,59.21093302592472,28.750498848278127,31.486395375267676,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,530.0,,200.0,0.0,155.30845091202715,34.8910177055839,778.1963993707069,553.0174891578489,637.2234445740633,112.20809936731659,185.15634591156086,462.61045302624115,65.29938535033665,0.4048400328137818,0.08736669401148482,0.3552091878589008,0.2358490566037736,0.3215750615258409,,,,,,,,48.06939606512183,267.6707401903674,29.1,0.582051282,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.1182433259139464,5.303304908059076,6.274762021241939,3.40452517175483,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5.051831304500823,3.580487061001116,6.658263131386831,6.317196255125981,1.0986122886681098,,,,3.392845899860406,6.458688448634883,3.4808213978587292,4.729227712390804,5.2265868900495684,0.0,0.0,0.0,0.0,0.6487294657581347,,,,6.13904465872271,4.194180626414856,0.45872228474928084,,,,,4.097853947551687,,3.8932355424067904,5.593486615722463,,2.0068708488450007,,0.7419373447293776,0.3399234406551088,0.08375889624780866,0.30395582459965187,0.21175822908908445,0.278824253695703,,2.0068708488450007,,0.7419373447293776,7.890208213109961,8.52158353971753,0.08332168204983789,,,,,0.11154137473290732,0,0,0,0,0
4670,2009-10-01,1,SFMTA,66,1,41,22,4.0,1,0,0.0,1.6310679611650487,4958,QUINTARA,3,MASONIC & HAIGHT,,2.0,HAIGHT ST & MASONIC AVE,HAIGHT ST&MASONIC AVE SE - EOL,1,0,,,,0.0,,1.7199999999999995,,1.7199999999999995,,0.19499999999999995,,6.8,,6.8,,,,,,,,,,,,,,,,,,,,,5021.0,2670.0,0.08689138576779026,0.9131086142322098,2.0594749794913865,59.21093302592472,28.750498848278127,31.486395375267676,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,391.0,,200.0,0.0,134.3915383107504,101.02246216258392,622.8648792277412,347.9387445659902,539.5829792158,74.55138120994873,33.71826380648013,371.09539583389983,98.16369858832479,0.4048400328137818,0.08736669401148482,0.3552091878589008,0.2358490566037736,0.3215750615258409,,,,,,,,42.82656387314253,115.03432000860138,29.1,0.606182394,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.1182433259139464,5.303304908059076,5.971261839790462,3.40452517175483,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.908170864513159,4.62519300632024,6.43593380522219,5.854896389794622,1.0986122886681098,,,,3.392845899860406,6.292648148359263,3.4808213978587292,4.324812970615813,3.5472658829681003,0.0,0.0,0.0,1.9459101490553132,0.6487294657581347,,,,5.919150261811633,4.596772005667891,0.4738601794370904,,,,,4.097853947551687,,3.780240114669025,4.753886009490907,,2.0541237336955462,,1.000631880307906,0.3399234406551088,0.08375889624780866,0.30395582459965187,0.21175822908908445,0.278824253695703,,2.0541237336955462,,1.000631880307906,7.890208213109961,8.52158353971753,0.08332168204983789,,,,,0.17814618538347385,1,0,0,0,0
5780,2009-10-01,1,SFMTA,9X,0,5,22,4.0,1,0,0.0,6.151437151437152,6055,SAN BRUNO EXP,3,,,2.0,POWELL ST & FRANCISCO ST,POWELL ST&FRANCISCO ST NW,0,1,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,3685.0,2036.0,0.05893909626719057,0.9410609037328096,1.923277661795407,19.1875628056151,9.976491271521994,10.601323710239443,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,485.0,,342.0,0.0,89.70893613592335,16.193357665878743,565.7018431043061,418.89930363398366,782.9170753853032,90.54219918140379,41.77324705537493,339.4967499476255,280.7335345661016,0.4462421711899791,0.2301670146137787,0.2484342379958247,0.267223382045929,0.2541753653444677,,,,,,,,45.95395783935349,80.19916434662845,26.0,0.905309519,0,,,0.0,0.0,0.0,,,,,,,,,,0.0,1.0727054736790265,5.8377304471659395,6.186208623900494,3.295836866004329,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.507655876368498,2.8445231270154996,6.339833315515981,6.040014929279589,1.0986122886681098,,,,2.395755828684694,6.664303243564025,2.4511192045536077,4.516800059203947,3.7559128383511524,0.0,0.0,0.0,0.6931471805599453,0.6632346811973452,,,,5.830405580603119,5.640961711340343,0.6446444725460335,,,,,3.0050667120920966,,3.849167501129072,4.396904955816997,,0.0,,0.0,0.36896858633217255,0.20714994440532522,0.2218901565397165,0.2368281936485831,0.22647827720566302,,0.0,,0.0,7.619233416226805,8.212297138229768,0.05726755435847436,,,,,0.0,1,0,0,0,0
